# decision options: KEEP, CREATE, EXPAND, MERGE, RENAME, DELETE, ADD_TO_BLUEPRINT
source,tab,position,blueprint_name,blueprint_type,blueprint_phase,repo_file,status,word_count,has_title,has_description,brand_violations,decision,notes
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/rooms/remove-user.mdx,STUB,4,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/rooms/start-egress.mdx,STUB,4,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/rooms/stop-egress.mdx,STUB,4,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/rooms/update-user.mdx,STUB,4,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/sessions/get-all.mdx,STUB,4,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/sessions/get-clip.mdx,STUB,4,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/sessions/get.mdx,STUB,3,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/sessions/overview.mdx,STUB,12,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/signing-keys/create.mdx,STUB,4,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/signing-keys/delete.mdx,STUB,4,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/signing-keys/get-all.mdx,STUB,5,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/signing-keys/get.mdx,STUB,4,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/signing-keys/overview.mdx,STUB,17,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/signing-keys/update.mdx,STUB,4,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/streams/add-multistream-target.mdx,STUB,4,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/streams/create-clip.mdx,STUB,3,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/streams/create.mdx,STUB,4,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/streams/delete-multistream-target.mdx,STUB,4,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/streams/delete.mdx,STUB,3,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/streams/get-all.mdx,STUB,4,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/streams/get-clip.mdx,STUB,3,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/streams/get.mdx,STUB,4,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/streams/overview.mdx,EXISTS,207,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/streams/terminate.mdx,STUB,3,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/streams/update.mdx,STUB,3,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/tasks/get-all.mdx,STUB,4,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/tasks/get.mdx,STUB,3,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/tasks/overview.mdx,STUB,12,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/transcode/create.mdx,STUB,4,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/transcode/overview.mdx,STUB,12,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/viewership/get-creators-metrics.mdx,STUB,4,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/viewership/get-public-total-views.mdx,STUB,5,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/viewership/get-realtime-viewership.mdx,STUB,4,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/viewership/get-usage-metrics.mdx,STUB,4,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/viewership/get-viewership-metrics.mdx,STUB,4,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/viewership/overview.mdx,STUB,10,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/webhooks/create.mdx,STUB,3,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/webhooks/delete.mdx,STUB,3,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/webhooks/get-all.mdx,STUB,4,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/webhooks/get.mdx,STUB,3,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/webhooks/overview.mdx,STUB,12,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/api-reference/webhooks/update.mdx,STUB,3,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/client-use-cases.mdx,EXISTS,184,true,false,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/get-started/authentication.mdx,EXISTS,365,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/get-started/overview.mdx,EXISTS,114,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/get-started/studio-cli.mdx,EXISTS,100,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/livepeer-studio.mdx,STUB,23,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/livestream/clip-livestream.mdx,EXISTS,316,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/livestream/create-livestream.mdx,EXISTS,140,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/livestream/livestream-from-browser.mdx,EXISTS,176,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/livestream/multistream.mdx,EXISTS,154,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/livestream/optimize-latency.mdx,EXISTS,347,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/livestream/overview.mdx,EXISTS,355,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/livestream/playback-livestream.mdx,EXISTS,216,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/livestream/stream-health.mdx,EXISTS,345,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/livestream/stream-via-obs.mdx,EXISTS,158,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/player.mdx,EXISTS,199,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/reference/api.mdx,EXISTS,133,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/reference/managing-projects.mdx,EXISTS,159,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/video-on-demand/encrypted-assets.mdx,EXISTS,121,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/video-on-demand/overview.mdx,EXISTS,162,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/video-on-demand/playback-asset.mdx,EXISTS,75,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/video-on-demand/thumbnails-vod.mdx,EXISTS,200,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/video-on-demand/transcode-video.mdx,EXISTS,220,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/livepeer-studio/video-on-demand/upload-asset.mdx,EXISTS,83,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/product-hub.mdx,EXISTS,432,true,true,banned:easily,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/solution-providers.mdx,STUB,25,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/streamplace/introduction/streamplace-architecture.mdx,EXISTS,399,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/streamplace/introduction/streamplace-funding-model.mdx,EXISTS,283,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/streamplace/introduction/streamplace-guide.mdx,EXISTS,229,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/streamplace/introduction/streamplace-integration.mdx,EXISTS,270,true,true,banned:seamless; deprecated:broadcaster->gateway,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/streamplace/introduction/streamplace-provenance.mdx,EXISTS,385,true,true,,,
REPO_ONLY,SOLUTIONS,,,,,v2/solutions/streamplace/overview.mdx,EXISTS,215,true,true,,,
REPO_ONLY,UNASSIGNED,,,,,v2/todo.mdx,PLACEHOLDER,387,false,false,,,
