# decision options: KEEP, CREATE, EXPAND, MERGE, RENAME, DELETE, ADD_TO_BLUEPRINT
source,tab,position,blueprint_name,blueprint_type,blueprint_phase,repo_file,status,word_count,has_title,has_description,brand_violations,decision,notes
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/resources/api-reference/CLI-HTTP/setmaxpriceforcapability.mdx,STUB,40,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/resources/api-reference/CLI-HTTP/signmessage.mdx,STUB,40,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/resources/api-reference/CLI-HTTP/status.mdx,STUB,36,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/resources/api-reference/CLI-HTTP/transfertokens.mdx,STUB,40,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/resources/api-reference/CLI-HTTP/unbond.mdx,STUB,40,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/resources/api-reference/hardware-info.mdx,STUB,34,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/resources/api-reference/hardware-stats.mdx,STUB,34,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/resources/api-reference/health.mdx,STUB,33,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/resources/arbitrum-exchanges.mdx,EXISTS,53,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/resources/arbitrum-rpc.mdx,STUB,6,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/resources/cli-commands.mdx,EXISTS,518,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/resources/configuration-flags.mdx,EXISTS,758,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/resources/contract-addresses.mdx,STUB,41,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/resources/go-livepeer/cli-reference.mdx,EXISTS,907,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/resources/go-livepeer/gpu-support.mdx,EXISTS,300,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/resources/go-livepeer/hardware-requirements.mdx,PLACEHOLDER,150,true,true,deprecated:miner->orchestrator,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/resources/go-livepeer/prometheus-metrics.mdx,EXISTS,825,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/resources/livepeer-exchanges.mdx,EXISTS,52,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/resources/orchestrator-offerings.mdx,EXISTS,254,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/resources/technical-architecture.mdx,STUB,0,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/setup/configure/ai-configuration.mdx,EXISTS,500,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/setup/configure/configuration-overview.mdx,EXISTS,180,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/setup/configure/configuration-reference.mdx,STUB,49,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/setup/configure/dual-configuration.mdx,PLACEHOLDER,479,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/setup/configure/dual-docker.mdx,EXISTS,268,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/setup/configure/pricing-configuration.mdx,EXISTS,585,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/setup/configure/video-configuration-view.mdx,EXISTS,128,true,true,banned:just,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/setup/configure/video-configuration.mdx,EXISTS,522,true,true,banned:just,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/setup/connect/connect-with-offerings.mdx,EXISTS,172,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/setup/connect/discover-offerings.mdx,EXISTS,131,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/setup/connect/lp-marketplace.mdx,EXISTS,119,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/setup/install/community-projects.mdx,PLACEHOLDER,175,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/setup/install/docker-install.mdx,EXISTS,727,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/setup/install/install-overview.mdx,EXISTS,212,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/setup/install/linux-install.mdx,EXISTS,288,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/setup/install/windows-install.mdx,PLACEHOLDER,215,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/setup/monitor/monitor-and-optimise.mdx,EXISTS,313,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/setup/publish/connect-with-offerings.mdx,PLACEHOLDER,337,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/setup/requirements/on-chain setup/bridge-lpt-to-arbitrum.mdx,EXISTS,558,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/setup/requirements/on-chain setup/fund-gateway.mdx,EXISTS,864,true,true,banned:simply; deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/setup/requirements/on-chain setup/on-chain.mdx,EXISTS,1784,true,true,banned:simply; banned:just; deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/setup/requirements/setup.mdx,PLACEHOLDER,499,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/setup/run-a-gateway.mdx,EXISTS,176,true,true,banned:just,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/gateways-new/setup/v1-del-or-move/transcoding-options.mdx,EXISTS,117,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/guides.mdx,EXISTS,1614,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/help.mdx,EXISTS,1021,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/reference-list.mdx,EXISTS,2391,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/context-data/new/resources.mdx,EXISTS,1347,true,true,banned:just; deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/gateway-tools/explorer.mdx,PLACEHOLDER,59,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/gateway-tools/gateway-middleware.mdx,STUB,7,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/gateway-tools/livepeer-tools.mdx,PLACEHOLDER,88,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/gateways-portal.mdx,EXISTS,72,true,true,banned:just; deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/guides-and-resources/community-guides.mdx,STUB,37,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/guides-and-resources/community-projects.mdx,EXISTS,51,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/guides-and-resources/faq.mdx,EXISTS,764,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/guides-and-resources/gateway-job-pipelines/byoc.mdx,EXISTS,198,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/guides-and-resources/gateway-job-pipelines/overview.mdx,EXISTS,160,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/needed/feasibility-economics.mdx,STUB,43,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/needed/troubleshooting.mdx,STUB,37,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/needed/tutorial-byoc-cpu-pipeline.mdx,EXISTS,421,true,true,banned:just,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/needed/tutorial-go-production.mdx,EXISTS,489,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/needed/tutorial-offchain-transcoding-test.mdx,EXISTS,301,true,true,banned:just,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/payments/how-payments-work.mdx,EXISTS,627,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/payments/overview.mdx,STUB,27,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/payments/payment-clearinghouse.mdx,EXISTS,478,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/payments/remote-signers.mdx,EXISTS,822,true,true,banned:seamless,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/api-reference/_delete-all-api.mdx,EXISTS,147,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/api-reference/AI-API/ai.mdx,EXISTS,166,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/api-reference/AI-API/audio-to-text.mdx,EXISTS,60,false,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/api-reference/AI-API/hardware-info.mdx,EXISTS,59,false,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/api-reference/AI-API/hardware-stats.mdx,EXISTS,56,false,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/api-reference/AI-API/health.mdx,EXISTS,57,false,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/api-reference/AI-API/image-to-image.mdx,EXISTS,61,false,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/api-reference/AI-API/image-to-text.mdx,EXISTS,60,false,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/api-reference/AI-API/image-to-video.mdx,STUB,42,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/api-reference/AI-API/live-video-to-video.mdx,STUB,43,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/api-reference/AI-API/llm.mdx,STUB,40,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/api-reference/AI-API/segment-anything-2.mdx,STUB,42,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/api-reference/AI-API/text-to-image.mdx,STUB,42,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/api-reference/AI-API/text-to-speech.mdx,STUB,42,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/api-reference/AI-API/upscale.mdx,STUB,40,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/api-reference/ai-worker-api.mdx,EXISTS,150,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/api-reference/AI-Worker/ai-worker-api.mdx,EXISTS,150,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/api-reference/CLI-HTTP/activateorchestrator.mdx,STUB,40,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/api-reference/CLI-HTTP/bond.mdx,STUB,36,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/api-reference/CLI-HTTP/cli-http-api.mdx,EXISTS,236,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/api-reference/CLI-HTTP/protocolparameters.mdx,STUB,36,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/api-reference/CLI-HTTP/rebond.mdx,STUB,40,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/api-reference/CLI-HTTP/registeredorchestrators.mdx,STUB,36,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/api-reference/CLI-HTTP/reward.mdx,STUB,40,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/api-reference/CLI-HTTP/setbroadcastconfig.mdx,STUB,40,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/api-reference/CLI-HTTP/setmaxpriceforcapability.mdx,STUB,40,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/api-reference/CLI-HTTP/signmessage.mdx,STUB,40,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/api-reference/CLI-HTTP/status.mdx,STUB,36,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/api-reference/CLI-HTTP/transfertokens.mdx,STUB,40,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/api-reference/CLI-HTTP/unbond.mdx,STUB,40,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/api-reference/hardware-info.mdx,STUB,34,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/api-reference/hardware-stats.mdx,STUB,34,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/api-reference/health.mdx,STUB,33,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/arbitrum-exchanges.mdx,EXISTS,53,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/arbitrum-rpc.mdx,STUB,6,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/cli-commands.mdx,EXISTS,518,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/configuration-flags.mdx,EXISTS,758,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/contract-addresses.mdx,EXISTS,341,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/go-livepeer/cli-reference.mdx,EXISTS,907,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/go-livepeer/gpu-support.mdx,EXISTS,300,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/go-livepeer/hardware-requirements.mdx,PLACEHOLDER,150,true,true,deprecated:miner->orchestrator,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/go-livepeer/prometheus-metrics.mdx,EXISTS,825,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/livepeer-exchanges.mdx,EXISTS,52,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/orchestrator-offerings.mdx,EXISTS,254,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/references/technical-architecture.mdx,STUB,0,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/run-a-gateway/configure/ai-configuration.mdx,EXISTS,500,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/run-a-gateway/configure/configuration-overview.mdx,EXISTS,180,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/run-a-gateway/configure/configuration-reference.mdx,STUB,49,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/run-a-gateway/configure/dual-configuration.mdx,PLACEHOLDER,479,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/run-a-gateway/configure/dual-docker.mdx,EXISTS,268,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/run-a-gateway/configure/pricing-configuration.mdx,EXISTS,585,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/run-a-gateway/configure/video-configuration-view.mdx,EXISTS,128,true,true,banned:just,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/run-a-gateway/configure/video-configuration.mdx,EXISTS,522,true,true,banned:just,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/run-a-gateway/connect/connect-with-offerings.mdx,EXISTS,172,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/run-a-gateway/connect/discover-offerings.mdx,EXISTS,131,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/run-a-gateway/connect/lp-marketplace.mdx,EXISTS,119,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/run-a-gateway/gateway-operator-opportunities.mdx,EXISTS,655,true,true,banned:leverage,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/run-a-gateway/install/community-projects.mdx,PLACEHOLDER,175,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/run-a-gateway/install/docker-install.mdx,EXISTS,727,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/run-a-gateway/install/install-overview.mdx,EXISTS,212,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/run-a-gateway/install/linux-install.mdx,EXISTS,288,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/run-a-gateway/install/windows-install.mdx,PLACEHOLDER,215,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/run-a-gateway/monitor/monitor-and-optimise.mdx,EXISTS,313,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/run-a-gateway/publish/connect-with-offerings.mdx,PLACEHOLDER,337,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/run-a-gateway/requirements/on-chain setup/bridge-lpt-to-arbitrum.mdx,EXISTS,558,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/run-a-gateway/requirements/on-chain setup/fund-gateway.mdx,EXISTS,864,true,true,banned:simply; deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/run-a-gateway/requirements/on-chain setup/on-chain.mdx,EXISTS,1784,true,true,banned:simply; banned:just; deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/run-a-gateway/requirements/setup.mdx,PLACEHOLDER,499,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/run-a-gateway/run-a-gateway.mdx,EXISTS,176,true,true,banned:just,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/run-a-gateway/transcoding.mdx,EXISTS,54,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/run-a-gateway/v1/transcoding-options.mdx,EXISTS,117,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/run-a-gateway/why-run-a-gateway.mdx,EXISTS,620,true,true,banned:just; banned:leverage,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/setup/configure/configuration-overview.mdx,PLACEHOLDER,180,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/setup/configure/dual-docker.mdx,EXISTS,268,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/setup/configure/video-configuration-view.mdx,EXISTS,128,true,true,banned:just,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/setup/install/install-overview.mdx,PLACEHOLDER,212,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/using-gateways/choosing-a-gateway.mdx,EXISTS,492,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/using-gateways/gateway-providers.mdx,PLACEHOLDER,304,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/using-gateways/gateway-providers/cloud-spe-gateway.mdx,EXISTS,701,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/using-gateways/gateway-providers/daydream-gateway.mdx,EXISTS,622,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/using-gateways/gateway-providers/livepeer-studio-gateway.mdx,EXISTS,460,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/v1/gateways/guides/docker-install.mdx,EXISTS,293,true,false,deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/v1/gateways/guides/fund-gateway.mdx,EXISTS,316,true,true,banned:simply; deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/v1/gateways/guides/gateway-overview.mdx,EXISTS,203,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/v1/gateways/guides/linux-install.mdx,EXISTS,108,true,false,deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/v1/gateways/guides/playback-content.mdx,EXISTS,56,true,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/v1/gateways/guides/publish-content.mdx,EXISTS,243,true,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/v1/gateways/guides/transcoding-options.mdx,EXISTS,117,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/v1/gateways/guides/windows-install.mdx,EXISTS,167,true,false,deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/v1/gateways/introduction.mdx,EXISTS,123,true,true,banned:seamless,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/v1/gateways/livepeer-studio-cli.mdx,EXISTS,66,true,true,banned:just,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/archive/v1/gateways/quick-start.mdx,EXISTS,323,true,true,banned:easily,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/canonical/checks.mdx,PLACEHOLDER,2567,false,false,banned:simply; banned:just,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/canonical/Frameworks.mdx,EXISTS,5500,false,false,banned:simply; banned:just; banned:easily; deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/canonical/IA.mdx,EXISTS,1304,false,false,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/canonical/my-process.mdx,PLACEHOLDER,5640,false,false,deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/canonical/process.mdx,EXISTS,825,false,false,banned:just,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/canonical/review/scorecard-draft.mdx,PLACEHOLDER,11450,true,true,banned:simply; banned:just; banned:easily; deprecated:broadcaster->gateway; deprecated:miner->orchestrator,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/canonical/scripts/script-pipeline-index.mdx,PLACEHOLDER,6716,false,false,banned:just,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/canonical/templates/basic-page-style.mdx,EXISTS,97,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/deprecated/pre-review-pages/concepts/pre-architecture.mdx,PLACEHOLDER,969,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/deprecated/pre-review-pages/concepts/pre-business-model.mdx,PLACEHOLDER,763,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/deprecated/pre-review-pages/concepts/pre-capabilities.mdx,PLACEHOLDER,927,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/deprecated/pre-review-pages/concepts/pre-role.mdx,PLACEHOLDER,926,true,true,banned:just; deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/_workspace/resources-master-list.mdx,EXISTS,2096,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/concepts/architecture.mdx,EXISTS,942,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/concepts/business-model.mdx,EXISTS,745,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/concepts/capabilities.mdx,EXISTS,869,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/concepts/role.mdx,EXISTS,824,true,true,deprecated:broadcaster->gateway,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/custom/composables/linux/linuxSupport.mdx,EXISTS,130,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/custom/composables/linux/macSupport.mdx,STUB,7,true,true,,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/guides/advanced-operations/dep-production-hardening.mdx,PLACEHOLDER,1116,true,true,banned:just,,
REPO_ONLY,GATEWAYS,,,,,v2/gateways/guides/advanced-operations/gateway-discoverability.mdx,PLACEHOLDER,974,true,true,,,
